,player,position,position_id,date,team,opp,score,fpts,min,starts
198,Nelson Semedo,"D,M",3,Nov 11,WOL,TOT,W 2-1,8.35,66,1
199,Nelson Semedo,"D,M",3,Nov 4,WOL,@SHU,L 1-2,4.35,90,1
200,Nelson Semedo,"D,M",3,Oct 28,WOL,NEW,T 2-2,12.8,90,1
201,Nelson Semedo,"D,M",3,Oct 8,WOL,AVL,T 1-1,6.2,90,1
202,Nelson Semedo,"D,M",3,Sep 30,WOL,MCI,W 2-1,9.9,90,1
203,Nelson Semedo,"D,M",3,Sep 23,WOL,@LUT,T 1-1,4.65,83,1
204,Nelson Semedo,"D,M",3,Sep 16,WOL,LIV,L 1-3,11.8,90,1
205,Nelson Semedo,"D,M",3,Sep 3,WOL,@CRY,L 2-3,8.3,90,1
206,Nelson Semedo,"D,M",3,Aug 26,WOL,@EVE,W 1-0,15.8,90,1
207,Nelson Semedo,"D,M",3,Aug 19,WOL,BHA,L 1-4,6.35,90,1
208,Nelson Semedo,"D,M",3,Aug 14,WOL,@MUN,L 0-1,14.05,90,1
209,Matt Doherty,"D,M",3,May 19,WOL,@LIV,L 0-2,4.2,27,0
210,Matt Doherty,"D,M",3,May 11,WOL,CRY,L 1-3,8.35,78,1
211,Matt Doherty,"D,M",3,Apr 27,WOL,LUT,W 2-1,9.3,90,1
212,Matt Doherty,"D,M",3,Apr 24,WOL,BOU,L 0-1,1.1,45,0
213,Matt Doherty,"D,M",3,Apr 20,WOL,ARS,L 0-2,7.2,74,1
214,Matt Doherty,"D,M",3,Apr 13,WOL,@NOT,T 2-2,4.1,58,1
215,Matt Doherty,"D,M",3,Apr 6,WOL,WHU,L 1-2,8.3,86,1
216,Matt Doherty,"D,M",3,Apr 2,WOL,@BUR,T 1-1,8.05,90,1
217,Matt Doherty,"D,M",3,Mar 30,WOL,@AVL,L 0-2,2.85,5,0
218,Matt Doherty,"D,M",3,Mar 9,WOL,FUL,W 2-1,1.1,12,0
219,Matt Doherty,"D,M",3,Feb 25,WOL,SHU,W 1-0,0.85,1,0
220,Matt Doherty,"D,M",3,Feb 17,WOL,@TOT,W 2-1,0.5,1,0
221,Matt Doherty,"D,M",3,Feb 10,WOL,BRF,L 0-2,2.5,6,0
222,Matt Doherty,"D,M",3,Feb 4,WOL,@CHE,W 4-2,0.85,1,0
223,Matt Doherty,"D,M",3,Feb 1,WOL,MUN,L 3-4,7.1,53,1
224,Matt Doherty,"D,M",3,Jan 22,WOL,@BHA,T 0-0,14.95,90,1
225,Matt Doherty,"D,M",3,Dec 30,WOL,EVE,W 3-0,0.5,4,0
226,Matt Doherty,"D,M",3,Dec 27,WOL,@BRF,W 4-1,6.35,25,0
227,Matt Doherty,"D,M",3,Dec 24,WOL,CHE,W 2-1,11.6,3,0
228,Matt Doherty,"D,M",3,Dec 17,WOL,@WHU,L 0-3,1.25,10,0
229,Matt Doherty,"D,M",3,Dec 9,WOL,NOT,T 1-1,1.5,20,0
230,Matt Doherty,"D,M",3,Dec 5,WOL,BUR,W 1-0,0.85,1,0
231,Matt Doherty,"D,M",3,Dec 2,WOL,@ARS,L 1-2,3.0,27,0
232,Matt Doherty,"D,M",3,Nov 27,WOL,@FUL,L 2-3,5.6,70,0
233,Matt Doherty,"D,M",3,Nov 11,WOL,TOT,W 2-1,-0.5,22,0
234,Matt Doherty,"D,M",3,Oct 21,WOL,@BOU,W 2-1,11.35,90,1
235,Matt Doherty,"D,M",3,Oct 8,WOL,AVL,T 1-1,4.35,45,0
236,Matt Doherty,"D,M",3,Sep 30,WOL,MCI,W 2-1,3.1,15,0
237,Matt Doherty,"D,M",3,Sep 23,WOL,@LUT,T 1-1,2.75,45,0
238,Matt Doherty,"D,M",3,Sep 16,WOL,LIV,L 1-3,2.95,29,0
239,Rayan Ait-Nouri,"D,M",3,May 19,WOL,@LIV,L 0-2,8.9,77,1
240,Rayan Ait-Nouri,"D,M",3,May 11,WOL,CRY,L 1-3,8.75,60,1
241,Rayan Ait-Nouri,"D,M",3,May 4,WOL,@MCI,L 1-5,6.25,90,1
242,Rayan Ait-Nouri,"D,M",3,Apr 27,WOL,LUT,W 2-1,6.85,84,1
243,Rayan Ait-Nouri,"D,M",3,Apr 24,WOL,BOU,L 0-1,7.85,90,1
244,Rayan Ait-Nouri,"D,M",3,Apr 20,WOL,ARS,L 0-2,2.75,14,0
245,Rayan Ait-Nouri,"D,M",3,Apr 6,WOL,WHU,L 1-2,9.75,54,1
246,Rayan Ait-Nouri,"D,M",3,Apr 2,WOL,@BUR,T 1-1,20.5,90,1
247,Rayan Ait-Nouri,"D,M",3,Mar 30,WOL,@AVL,L 0-2,7.25,63,1
248,Rayan Ait-Nouri,"D,M",3,Mar 9,WOL,FUL,W 2-1,16.6,90,1
